iso,unix,eui,x,y,z,dx,dy,dz,ecef_x,ecef_y,ecef_z,wgs84_lat,wgs84_lon,wgs84_alt,wgs84_heading,wgs84_speed
2017-04-24_10-43-51,1493030631.550231,deca010000000004,1.979,1.993,0.130,0.119,0.094,-0.527,51.491473898112,7.412271115701,0.130,86.915,0.006,
2017-04-24_10-43-51,1493030631.557806,deca010000000003,0.741,-1.676,-0.225,0.016,0.046,-0.977,51.491453362767,7.412226113187,-0.225,53.975,0.001,
2017-04-24_10-43-51,1493030631.563081,deca010000000004,1.979,1.982,0.121,0.111,0.062,-0.528,51.491473820839,7.412271027027,0.121,95.988,0.002,
2017-04-24_10-43-51,1493030631.565653,deca010000000005,1.316,0.147,-0.001,-0.038,-0.013,-0.721,51.491463771816,7.412248002702,-0.001,286.497,0.001,
2017-04-24_10-43-51,1493030631.572951,deca010000000004,1.976,1.973,0.117,0.099,0.037,-0.526,51.491473770186,7.412270925281,0.117,104.576,0.001,
2017-04-24_10-43-51,1493030631.583868,deca010000000003,0.735,-1.677,-0.247,-0.001,0.041,-0.974,51.491453382730,7.412226032645,-0.247,33.545,0.001,
2017-04-24_10-43-51,1493030631.595088,deca010000000003,0.730,-1.674,-0.252,-0.016,0.049,-0.958,51.491453432455,7.412226004629,-0.252,16.754,0.001,
2017-04-24_10-43-51,1493030631.597519,deca010000000004,1.972,1.975,0.104,0.080,0.039,-0.525,51.491473806591,7.412270891467,0.104,99.487,0.002,
2017-04-24_10-43-51,1493030631.609613,deca010000000003,0.721,-1.675,-0.252,-0.042,0.046,-0.935,51.491453473306,7.412225893282,-0.252,353.178,0.001,
2017-04-24_10-43-51,1493030631.616819,deca010000000005,1.311,0.147,-0.041,-0.047,-0.012,-0.729,51.491463797264,7.412247939299,-0.041,290.905,0.002,
2017-04-24_10-43-51,1493030631.622700,deca010000000004,1.964,1.975,0.089,0.054,0.033,-0.528,51.491473841246,7.412270801343,0.089,93.678,0.002,
2017-04-24_10-43-51,1493030631.628186,deca010000000003,0.713,-1.669,-0.262,-0.065,0.058,-0.917,51.491453555814,7.412225834657,-0.262,346.914,0.002,
2017-04-24_10-43-51,1493030631.635625,deca010000000004,1.957,1.978,0.084,0.030,0.039,-0.526,51.491473906959,7.412270737984,0.084,72.968,0.001,
2017-04-24_10-43-51,1493030631.640689,deca010000000005,1.297,0.147,-0.056,-0.084,-0.011,-0.721,51.491463869585,7.412247782136,-0.056,297.500,0.002,
2017-04-24_10-43-51,1493030631.651085,deca010000000003,0.701,-1.664,-0.269,-0.096,0.070,-0.892,51.491453657537,7.412225742483,-0.269,341.372,0.003,
2017-04-24_10-43-51,1493030631.661203,deca010000000004,1.946,1.980,0.071,-0.004,0.039,-0.521,51.491473977382,7.412270621720,0.071,29.770,0.001,
2017-04-24_10-43-51,1493030631.666997,deca010000000003,0.696,-1.661,-0.275,-0.108,0.075,-0.879,51.491453705163,7.412225702721,-0.275,339.963,0.002,
2017-04-24_10-43-51,1493030631.675910,deca010000000004,1.939,1.987,0.065,-0.021,0.053,-0.518,51.491474058746,7.412270600878,0.065,14.024,0.001,
2017-04-24_10-43-51,1493030631.679784,deca010000000005,1.286,0.151,-0.080,-0.106,-0.001,-0.714,51.491463955251,7.412247689242,-0.080,304.917,0.004,
2017-04-24_10-43-51,1493030631.693346,deca010000000003,0.694,-1.665,-0.294,-0.106,0.061,-0.872,51.491453690013,7.412225649559,-0.294,335.208,0.003,
2017-04-24_10-43-51,1493030631.704798,deca010000000004,1.942,1.985,0.060,-0.012,0.047,-0.502,51.491474035373,7.412270626965,0.060,20.526,0.001,
2017-04-24_10-43-51,1493030631.719649,deca010000000005,1.295,0.149,-0.119,-0.067,-0.004,-0.734,51.491463896414,7.412247773480,-0.119,301.428,0.003,
2017-04-24_10-43-51,1493030631.723388,deca010000000003,0.695,-1.671,-0.316,-0.093,0.041,-0.868,51.491453635971,7.412225618335,-0.316,328.848,0.003,
