iso,unix,id,motive_x,motive_y,motive_z,motive_vx,motive_vy,motive_vz,motive_ax,motive_ay,motive_az,motiveSlow_x,motiveSlow_y,motiveSlow_z,motiveSlow_vx,motiveSlow_vy,motiveSlow_vz,motiveSlow_ax,motiveSlow_ay,motiveSlow_az,atlas_x,atlas_y,atlas_z,atlas_vx,atlas_vy,atlas_vz,atlas_ax,atlas_ay,atlas_az,odom_x,odom_y,odom_z,odom_vx,odom_vy,odom_vz,odom_ax,odom_ay,odom_az,motive_roll,motive_pitch,motive_yaw,motive_qx,motive_qy,motive_qz,motive_qw,odom_roll,odom_pitch,odom_yaw,odom_qx,odom_qy,odom_qz,odom_qw,way_x,way_y,way_z,way_a,pos_ox,pos_oy,pos_lx,pos_ly,pos_px,pos_py,pos_ix,pos_iy,pos_dx,pos_dy,vel_ox,vel_oy,vel_lx,vel_ly,vel_px,vel_py,vel_ix,vel_iy,vel_dx,vel_dy,
2017-02-12_16-32-23,1486917143.174566,1,1.217,-0.083,1.024,0.0461,0.1536,-0.0061,-0.1395,0.0766,-0.4661,1.216,-0.085,1.024,0.0481,0.1538,0.0001,-0.0631,-0.1042,0.0141,1.164,-0.082,1.270,-0.0006,0.2037,0.1076,0.0000,0.0000,0.0000,-0.044,-0.181,0.788,0.0390,0.1542,-0.0106,0.0000,0.0000,0.0000,0.0141,-0.0106,-0.0244,-0.0052,0.0071,-0.0121,-0.9999,0.0231,-0.0105,0.0162,0.0053,-0.0115,-0.0082,0.9999,1.200,0.000,1.000,0.000,0.021609,0.049382,0.021609,0.049382,0.021609,0.049382,0.000000,0.000000,0.000000,0.000000,-0.007376,-0.043947,-0.007376,-0.043947,-0.006964,-0.041921,-0.000000,-0.000000,-0.000412,-0.002026,
2017-02-12_16-32-23,1486917143.184553,1,1.217,-0.082,1.024,0.0480,0.1540,0.0009,0.1872,0.0338,0.7021,1.216,-0.085,1.024,0.0481,0.1538,0.0001,-0.0631,-0.1042,0.0141,1.164,-0.082,1.270,-0.0006,0.2037,0.1076,0.0000,0.0000,0.0000,-0.044,-0.181,0.788,0.0390,0.1542,-0.0106,0.0000,0.0000,0.0000,0.0143,-0.0103,-0.0244,-0.0051,0.0072,-0.0122,-0.9999,0.0231,-0.0105,0.0162,0.0053,-0.0115,-0.0082,0.9999,1.200,0.000,1.000,0.000,0.021609,0.049382,0.021609,0.049382,0.021609,0.049382,0.000000,0.000000,0.000000,0.000000,-0.007313,-0.044017,-0.007313,-0.044017,-0.006964,-0.041921,-0.000000,-0.000000,-0.000348,-0.002096,
2017-02-12_16-32-23,1486917143.194562,1,1.217,-0.080,1.024,0.0494,0.1512,0.0059,0.1407,-0.2745,0.5019,1.216,-0.085,1.024,0.0481,0.1538,0.0001,-0.0631,-0.1042,0.0141,1.177,-0.071,1.256,0.0431,0.2216,0.0785,0.0000,0.0000,0.0000,-0.044,-0.181,0.788,0.0390,0.1542,-0.0106,0.0000,0.0000,0.0000,0.0141,-0.0104,-0.0247,-0.0051,0.0071,-0.0123,-0.9999,0.0231,-0.0105,0.0162,0.0053,-0.0115,-0.0082,0.9999,1.200,0.000,1.000,0.000,0.021609,0.049382,0.021609,0.049382,0.021609,0.049382,0.000000,0.000000,0.000000,0.000000,-0.007313,-0.044017,-0.007313,-0.044017,-0.006964,-0.041921,-0.000000,-0.000000,-0.000348,-0.002096,
2017-02-12_16-32-23,1486917143.204554,1,1.218,-0.079,1.025,0.0478,0.1481,0.0033,-0.1645,-0.3143,-0.2551,1.218,-0.079,1.025,0.0478,0.1517,0.0010,-0.0055,-0.0514,0.0215,1.177,-0.071,1.256,0.0431,0.2216,0.0785,0.0000,0.0000,0.0000,-0.044,-0.181,0.788,0.0390,0.1542,-0.0106,0.0000,0.0000,0.0000,0.0151,-0.0106,-0.0249,-0.0052,0.0076,-0.0124,-0.9999,0.0231,-0.0105,0.0162,0.0053,-0.0115,-0.0082,0.9999,1.200,0.000,1.000,0.000,0.014092,0.042793,0.014092,0.042793,0.014092,0.042793,0.000000,0.000000,0.000000,0.000000,-0.010319,-0.046652,-0.010319,-0.046652,-0.009971,-0.044556,-0.000000,-0.000000,-0.000348,-0.002096,
2017-02-12_16-32-23,1486917143.214557,1,1.219,-0.076,1.024,0.0508,0.1481,-0.0034,0.0751,-0.1568,-0.1466,1.218,-0.079,1.025,0.0478,0.1517,0.0010,-0.0055,-0.0514,0.0215,1.184,-0.061,1.252,0.0652,0.2357,0.0680,0.0000,0.0000,0.0000,-0.044,-0.181,0.788,0.0390,0.1542,-0.0106,0.0000,0.0000,0.0000,0.0181,-0.0108,-0.0251,-0.0053,0.0091,-0.0125,-0.9999,0.0231,-0.0105,0.0162,0.0053,-0.0115,-0.0082,0.9999,1.200,0.000,1.000,0.000,0.014092,0.042793,0.014092,0.042793,0.014092,0.042793,0.000000,0.000000,0.000000,0.000000,-0.010470,-0.046784,-0.010470,-0.046784,-0.009971,-0.044556,-0.000000,-0.000000,-0.000499,-0.002228,
2017-02-12_16-32-23,1486917143.224538,1,1.219,-0.074,1.024,0.0508,0.1507,0.0031,-0.0024,0.2605,0.6521,1.218,-0.079,1.025,0.0478,0.1517,0.0010,-0.0055,-0.0514,0.0215,1.199,-0.048,1.239,0.1128,0.2599,0.0432,0.0000,0.0000,0.0000,-0.044,-0.181,0.788,0.0390,0.1542,-0.0106,0.0000,0.0000,0.0000,0.0178,-0.0108,-0.0253,-0.0053,0.0090,-0.0126,-0.9999,0.0231,-0.0105,0.0162,0.0053,-0.0115,-0.0082,0.9999,1.200,0.000,1.000,0.000,0.009543,0.036319,0.009543,0.036319,0.009543,0.036319,0.000000,0.000000,0.000000,0.000000,-0.012289,-0.049374,-0.012289,-0.049374,-0.011791,-0.047146,-0.000000,-0.000000,-0.000499,-0.002228,
2017-02-12_16-32-23,1486917143.234554,1,1.220,-0.073,1.025,0.0519,0.1456,0.0035,0.1049,-0.5105,0.0393,1.220,-0.073,1.025,0.0509,0.1485,0.0003,0.0763,-0.0796,-0.0165,1.199,-0.048,1.239,0.1128,0.2599,0.0432,0.0000,0.0000,0.0000,-0.044,-0.181,0.788,0.0390,0.1542,-0.0106,0.0000,0.0000,0.0000,0.0177,-0.0109,-0.0254,-0.0053,0.0089,-0.0127,-0.9999,0.0231,-0.0105,0.0162,0.0053,-0.0115,-0.0082,0.9999,1.200,0.000,1.000,0.000,0.000629,0.028841,0.000629,0.028841,0.000629,0.028841,0.000000,0.000000,0.000000,0.000000,-0.015946,-0.052494,-0.015946,-0.052494,-0.015356,-0.050137,-0.000000,-0.000000,-0.000590,-0.002357,
2017-02-12_16-32-23,1486917143.244535,1,1.221,-0.071,1.025,0.0539,0.1484,0.0006,0.2062,0.2822,-0.2944,1.220,-0.073,1.025,0.0509,0.1485,0.0003,0.0763,-0.0796,-0.0165,1.209,-0.037,1.230,0.1385,0.2760,0.0269,0.0000,0.0000,0.0000,-0.044,-0.181,0.788,0.0390,0.1542,-0.0106,0.0000,0.0000,0.0000,0.0186,-0.0110,-0.0254,-0.0054,0.0094,-0.0126,-0.9999,0.0231,-0.0105,0.0162,0.0053,-0.0115,-0.0082,0.9999,1.200,0.000,1.000,0.000,0.000629,0.028841,0.000629,0.028841,0.000629,0.028841,0.000000,0.000000,0.000000,0.000000,-0.016124,-0.052644,-0.016124,-0.052644,-0.015356,-0.050137,-0.000000,-0.000000,-0.000768,-0.002507,
2017-02-12_16-32-23,1486917143.254559,1,1.221,-0.070,1.025,0.0573,0.1480,-0.0012,0.3350,-0.0426,-0.1752,1.220,-0.073,1.025,0.0509,0.1485,0.0003,0.0763,-0.0796,-0.0165,1.209,-0.037,1.230,0.1385,0.2760,0.0269,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0196,-0.0110,-0.0254,-0.0054,0.0099,-0.0126,-0.9999,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.005249,0.021917,-0.005249,0.021917,-0.005249,0.021917,0.000000,0.000000,0.000000,0.000000,-0.018475,-0.055413,-0.018475,-0.055413,-0.017707,-0.052907,-0.000000,-0.000000,-0.000768,-0.002507,
2017-02-12_16-32-23,1486917143.264556,1,1.222,-0.067,1.025,0.0538,0.1442,0.0051,0.0453,0.0891,0.0024,1.222,-0.067,1.025,0.0546,0.1460,0.0024,0.0918,-0.0635,0.0516,1.215,-0.025,1.224,0.1546,0.2985,0.0148,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0198,-0.0115,-0.0257,-0.0056,0.0100,-0.0128,-0.9999,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.005249,0.021917,-0.005249,0.021917,-0.005249,0.021917,0.000000,0.000000,-0.000000,0.000000,-0.019294,-0.040601,-0.019294,-0.040601,-0.018408,-0.037955,-0.000000,-0.000000,-0.000885,-0.002645,
2017-02-12_16-32-23,1486917143.274552,1,1.223,-0.065,1.025,0.0519,0.1398,0.0028,-0.1848,-0.4397,-0.2325,1.222,-0.067,1.025,0.0546,0.1460,0.0024,0.0918,-0.0635,0.0516,1.215,-0.025,1.224,0.1546,0.2985,0.0148,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0211,-0.0120,-0.0259,-0.0058,0.0106,-0.0129,-0.9998,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.008942,0.014965,-0.008942,0.014965,-0.008942,0.014965,0.000000,0.000000,-0.000000,0.000000,-0.020806,-0.042634,-0.020806,-0.042634,-0.019886,-0.040736,-0.000000,-0.000000,-0.000920,-0.001898,
2017-02-12_16-32-23,1486917143.284566,1,1.223,-0.064,1.025,0.0571,0.1429,-0.0015,0.5162,0.3095,-0.4327,1.222,-0.067,1.025,0.0546,0.1460,0.0024,0.0918,-0.0635,0.0516,1.221,-0.018,1.223,0.1614,0.2961,0.0133,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0228,-0.0125,-0.0261,-0.0061,0.0115,-0.0130,-0.9998,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.008942,0.014965,-0.008942,0.014965,-0.008942,0.014965,0.000000,0.000000,-0.000000,0.000000,-0.020880,-0.042773,-0.020880,-0.042773,-0.019886,-0.040736,-0.000000,-0.000000,-0.000994,-0.002037,
2017-02-12_16-32-23,1486917143.294551,1,1.224,-0.063,1.025,0.0559,0.1423,0.0017,-0.1204,-0.0621,0.3254,1.222,-0.067,1.025,0.0546,0.1460,0.0024,0.0918,-0.0635,0.0516,1.221,-0.018,1.223,0.1614,0.2961,0.0133,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0234,-0.0129,-0.0263,-0.0063,0.0118,-0.0131,-0.9998,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.012542,0.010939,-0.012542,0.010939,-0.012542,0.010939,0.000000,0.000000,-0.000000,0.000000,-0.022320,-0.044383,-0.022320,-0.044383,-0.021326,-0.042346,-0.000000,-0.000000,-0.000994,-0.002037,
2017-02-12_16-32-23,1486917143.304523,1,1.224,-0.061,1.025,0.0524,0.1346,0.0088,-0.3517,-0.7676,0.7129,1.224,-0.061,1.025,0.0543,0.1399,0.0030,-0.0065,-0.1522,0.0137,1.221,-0.018,1.223,0.1614,0.2961,0.0133,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0229,-0.0131,-0.0264,-0.0064,0.0115,-0.0131,-0.9998,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.012542,0.010939,-0.012542,0.010939,-0.012542,0.010939,0.000000,0.000000,-0.000000,0.000000,-0.022392,-0.044464,-0.022392,-0.044464,-0.021326,-0.042346,-0.000000,-0.000000,-0.001066,-0.002117,
2017-02-12_16-32-23,1486917143.314553,1,1.225,-0.058,1.025,0.0530,0.1396,0.0017,0.0584,0.1223,-0.5269,1.224,-0.061,1.025,0.0543,0.1399,0.0030,-0.0065,-0.1522,0.0137,1.227,-0.009,1.229,0.1660,0.2966,0.0208,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0248,-0.0136,-0.0266,-0.0066,0.0125,-0.0132,-0.9998,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.012542,0.010939,-0.012542,0.010939,-0.012542,0.010939,0.000000,0.000000,-0.000000,0.000000,-0.022392,-0.044464,-0.022392,-0.044464,-0.021326,-0.042346,-0.000000,-0.000000,-0.001066,-0.002117,
2017-02-12_16-32-23,1486917143.324552,1,1.226,-0.057,1.025,0.0554,0.1362,-0.0002,0.2372,-0.3358,-0.1860,1.224,-0.061,1.025,0.0543,0.1399,0.0030,-0.0065,-0.1522,0.0137,1.227,-0.009,1.229,0.1660,0.2966,0.0208,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0260,-0.0140,-0.0269,-0.0068,0.0131,-0.0134,-0.9998,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.016487,0.005495,-0.016487,0.005495,-0.016487,0.005495,0.000000,0.000000,-0.000000,0.000000,-0.023970,-0.046641,-0.023970,-0.046641,-0.022904,-0.044524,-0.000000,-0.000000,-0.001066,-0.002117,
2017-02-12_16-32-23,1486917143.334553,1,1.226,-0.056,1.025,0.0526,0.1322,0.0063,-0.2789,-0.3986,0.6473,1.226,-0.056,1.025,0.0533,0.1366,0.0037,-0.0244,-0.0833,0.0189,1.229,-0.006,1.238,0.1606,0.2929,0.0356,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0261,-0.0146,-0.0272,-0.0071,0.0132,-0.0135,-0.9998,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.016487,0.005495,-0.016487,0.005495,-0.016487,0.005495,0.000000,0.000000,-0.000000,0.000000,-0.024049,-0.046750,-0.024049,-0.046750,-0.022904,-0.044524,-0.000000,-0.000000,-0.001145,-0.002226,
2017-02-12_16-32-23,1486917143.344564,1,1.227,-0.054,1.025,0.0532,0.1303,0.0064,0.0608,-0.1899,0.0048,1.226,-0.056,1.025,0.0533,0.1366,0.0037,-0.0244,-0.0833,0.0189,1.231,-0.005,1.247,0.1580,0.2847,0.0479,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0268,-0.0151,-0.0275,-0.0073,0.0135,-0.0136,-0.9998,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.017376,0.003569,-0.017376,0.003569,-0.017376,0.003569,0.000000,0.000000,-0.000000,0.000000,-0.024404,-0.047520,-0.024404,-0.047520,-0.023259,-0.045294,-0.000000,-0.000000,-0.001145,-0.002226,
2017-02-12_16-32-23,1486917143.354532,1,1.228,-0.053,1.025,0.0528,0.1269,0.0040,-0.0393,-0.3382,-0.2372,1.226,-0.056,1.025,0.0533,0.1366,0.0037,-0.0244,-0.0833,0.0189,1.228,-0.002,1.257,0.1388,0.2820,0.0630,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0282,-0.0153,-0.0277,-0.0074,0.0142,-0.0138,-0.9998,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.018355,0.003286,-0.018355,0.003286,-0.018355,0.003286,0.000000,0.000000,-0.000000,0.000000,-0.024814,-0.047672,-0.024814,-0.047672,-0.023651,-0.045408,-0.000000,-0.000000,-0.001163,-0.002265,
2017-02-12_16-32-23,1486917143.364553,1,1.229,-0.051,1.025,0.0508,0.1277,0.0081,-0.4375,-0.3175,0.5114,1.229,-0.051,1.025,0.0530,0.1290,0.0054,-0.0092,-0.1902,0.0418,1.228,-0.002,1.257,0.1388,0.2820,0.0630,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0286,-0.0152,-0.0281,-0.0074,0.0144,-0.0139,-0.9998,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.016617,0.001157,-0.016617,0.001157,-0.016617,0.001157,0.000000,0.000000,-0.000000,0.000000,-0.024138,-0.048529,-0.024138,-0.048529,-0.022956,-0.046259,-0.000000,-0.000000,-0.001183,-0.002270,
2017-02-12_16-32-23,1486917143.374552,1,1.229,-0.049,1.025,0.0538,0.1255,0.0066,0.3076,-0.2177,-0.1526,1.229,-0.051,1.025,0.0530,0.1290,0.0054,-0.0092,-0.1902,0.0418,1.228,-0.002,1.257,0.1388,0.2820,0.0630,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0281,-0.0151,-0.0283,-0.0074,0.0142,-0.0140,-0.9998,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.016617,0.001157,-0.016617,0.001157,-0.016617,0.001157,0.000000,0.000000,-0.000000,0.000000,-0.024103,-0.048572,-0.024103,-0.048572,-0.022956,-0.046259,-0.000000,-0.000000,-0.001148,-0.002313,
2017-02-12_16-32-23,1486917143.384556,1,1.230,-0.048,1.025,0.0525,0.1288,0.0027,-0.1287,0.3280,-0.3934,1.229,-0.051,1.025,0.0530,0.1290,0.0054,-0.0092,-0.1902,0.0418,1.228,-0.002,1.257,0.1388,0.2820,0.0630,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0288,-0.0151,-0.0284,-0.0073,0.0145,-0.0141,-0.9998,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.016617,0.001157,-0.016617,0.001157,-0.016617,0.001157,0.000000,0.000000,-0.000000,0.000000,-0.024103,-0.048572,-0.024103,-0.048572,-0.022956,-0.046259,-0.000000,-0.000000,-0.001148,-0.002313,
2017-02-12_16-32-23,1486917143.394552,1,1.230,-0.047,1.025,0.0578,0.1255,-0.0021,0.5281,-0.3302,-0.4756,1.229,-0.051,1.025,0.0530,0.1290,0.0054,-0.0092,-0.1902,0.0418,1.234,0.014,1.256,0.1432,0.2948,0.0584,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0301,-0.0150,-0.0286,-0.0073,0.0152,-0.0142,-0.9998,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.016617,0.001157,-0.016617,0.001157,-0.016617,0.001157,0.000000,0.000000,-0.000000,0.000000,-0.024103,-0.048572,-0.024103,-0.048572,-0.022956,-0.046259,-0.000000,-0.000000,-0.001148,-0.002313,
2017-02-12_16-32-23,1486917143.404554,1,1.231,-0.046,1.025,0.0557,0.1183,0.0042,-0.2110,-0.7208,0.6235,1.231,-0.046,1.025,0.0550,0.1246,0.0028,0.0504,-0.1103,-0.0634,1.234,0.014,1.256,0.1432,0.2948,0.0584,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0303,-0.0149,-0.0290,-0.0072,0.0153,-0.0144,-0.9998,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.020524,-0.008222,-0.020524,-0.008222,-0.020524,-0.008222,0.000000,0.000000,-0.000000,0.000000,-0.025666,-0.052324,-0.025666,-0.052324,-0.024519,-0.050011,-0.000000,-0.000000,-0.001148,-0.002313,
2017-02-12_16-32-23,1486917143.414562,1,1.232,-0.043,1.025,0.0545,0.1171,0.0030,-0.1633,-0.3044,-0.4113,1.231,-0.046,1.025,0.0550,0.1246,0.0028,0.0504,-0.1103,-0.0634,1.239,0.022,1.250,0.1530,0.3019,0.0464,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0299,-0.0144,-0.0296,-0.0070,0.0151,-0.0147,-0.9998,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.020524,-0.008222,-0.020524,-0.008222,-0.020524,-0.008222,0.000000,0.000000,-0.000000,-0.000000,-0.025744,-0.052511,-0.025744,-0.052511,-0.024519,-0.050011,-0.000000,-0.000000,-0.001226,-0.002501,
2017-02-12_16-32-23,1486917143.424566,1,1.232,-0.042,1.025,0.0568,0.1188,0.0024,0.2265,0.1670,-0.0632,1.231,-0.046,1.025,0.0550,0.1246,0.0028,0.0504,-0.1103,-0.0634,1.237,0.026,1.258,0.1380,0.3022,0.0591,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0308,-0.0141,-0.0297,-0.0068,0.0155,-0.0147,-0.9997,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.023657,-0.013082,-0.023657,-0.013082,-0.023657,-0.013082,0.000000,0.000000,-0.000000,-0.000000,-0.026997,-0.054455,-0.026997,-0.054455,-0.025771,-0.051955,-0.000000,-0.000000,-0.001226,-0.002501,
2017-02-12_16-32-23,1486917143.434570,1,1.233,-0.041,1.025,0.0564,0.1133,0.0045,-0.0417,-0.5426,0.2074,1.233,-0.041,1.025,0.0559,0.1173,0.0043,0.0239,-0.1804,0.0353,1.237,0.026,1.258,0.1380,0.3022,0.0591,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0309,-0.0137,-0.0300,-0.0066,0.0156,-0.0149,-0.9997,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.022378,-0.015543,-0.022378,-0.015543,-0.022378,-0.015543,0.000000,0.000000,-0.000000,-0.000000,-0.026549,-0.055537,-0.026549,-0.055537,-0.025260,-0.052939,-0.000000,-0.000000,-0.001289,-0.002598,
2017-02-12_16-32-23,1486917143.444531,1,1.234,-0.040,1.025,0.0575,0.1160,0.0100,0.1132,0.2641,0.5484,1.233,-0.041,1.025,0.0559,0.1173,0.0043,0.0239,-0.1804,0.0353,1.237,0.026,1.258,0.1380,0.3022,0.0591,0.0000,0.0000,0.0000,-0.035,-0.158,0.788,0.0408,0.1168,-0.0027,0.0000,0.0000,0.0000,0.0300,-0.0134,-0.0304,-0.0065,0.0151,-0.0151,-0.9998,0.0210,-0.0070,0.0126,0.0036,-0.0105,-0.0063,0.9999,1.200,0.000,1.000,0.000,-0.022378,-0.015543,-0.022378,-0.015543,-0.022378,-0.015543,0.000000,0.000000,-0.000000,-0.000000,-0.026523,-0.055586,-0.026523,-0.055586,-0.025260,-0.052939,-0.000000,-0.000000,-0.001263,-0.002647,
2017-02-12_16-32-23,1486917143.454569,1,1.234,-0.039,1.026,0.0593,0.1108,0.0061,0.1776,-0.5219,-0.3898,1.233,-0.041,1.025,0.0559,0.1173,0.0043,0.0239,-0.1804,0.0353,1.234,0.037,1.262,0.1142,0.3079,0.0639,0.0000,0.0000,0.0000,-0.028,-0.138,0.788,0.0373,0.1009,0.0013,0.0000,0.0000,0.0000,0.0295,-0.0129,-0.0307,-0.0062,0.0148,-0.0152,-0.9998,0.0368,-0.0094,0.0091,0.0048,-0.0184,-0.0046,0.9998,1.200,0.000,1.000,0.000,-0.022378,-0.015543,-0.022378,-0.015543,-0.022378,-0.015543,0.000000,0.000000,-0.000000,-0.000000,-0.026523,-0.055586,-0.026523,-0.055586,-0.025260,-0.052939,-0.000000,-0.000000,-0.001263,-0.002647,
2017-02-12_16-32-23,1486917143.464556,1,1.235,-0.036,1.026,0.0592,0.1101,0.0019,-0.0560,-0.2568,-0.1729,1.235,-0.036,1.026,0.0589,0.1124,0.0054,0.0744,-0.1245,0.0287,1.234,0.037,1.262,0.1142,0.3079,0.0639,0.0000,0.0000,0.0000,-0.028,-0.138,0.788,0.0373,0.1009,0.0013,0.0000,0.0000,0.0000,0.0309,-0.0120,-0.0310,-0.0058,0.0156,-0.0154,-0.9997,0.0368,-0.0094,0.0091,0.0048,-0.0184,-0.0046,0.9998,1.200,0.000,1.000,0.000,-0.020393,-0.021906,-0.020393,-0.021906,-0.020393,-0.021906,0.000000,0.000000,-0.000000,-0.000000,-0.024360,-0.051752,-0.024360,-0.051752,-0.023097,-0.049105,-0.000000,-0.000000,-0.001263,-0.002647,
2017-02-12_16-32-23,1486917143.474555,1,1.236,-0.035,1.026,0.0594,0.1073,0.0065,0.0226,-0.2738,0.4578,1.235,-0.036,1.026,0.0589,0.1124,0.0054,0.0744,-0.1245,0.0287,1.234,0.037,1.262,0.1142,0.3079,0.0639,0.0000,0.0000,0.0000,-0.028,-0.138,0.788,0.0373,0.1009,0.0013,0.0000,0.0000,0.0000,0.0306,-0.0117,-0.0315,-0.0056,0.0154,-0.0156,-0.9997,0.0368,-0.0094,0.0091,0.0048,-0.0184,-0.0046,0.9998,1.200,0.000,1.000,0.000,-0.020393,-0.021906,-0.020393,-0.021906,-0.020393,-0.021906,0.000000,0.000000,-0.000000,-0.000000,-0.024252,-0.051561,-0.024252,-0.051561,-0.023097,-0.049105,-0.000000,-0.000000,-0.001155,-0.002455,
2017-02-12_16-32-23,1486917143.484552,1,1.237,-0.034,1.026,0.0568,0.1027,0.0107,-0.2611,-0.4631,0.4148,1.235,-0.036,1.026,0.0589,0.1124,0.0054,0.0744,-0.1245,0.0287,1.230,0.038,1.269,0.0921,0.2938,0.0746,0.0000,0.0000,0.0000,-0.028,-0.138,0.788,0.0373,0.1009,0.0013,0.0000,0.0000,0.0000,0.0301,-0.0113,-0.0319,-0.0054,0.0151,-0.0158,-0.9997,0.0368,-0.0094,0.0091,0.0048,-0.0184,-0.0046,0.9998,1.200,0.000,1.000,0.000,-0.020393,-0.021906,-0.020393,-0.021906,-0.020393,-0.021906,0.000000,0.000000,-0.000000,-0.000000,-0.024252,-0.051561,-0.024252,-0.051561,-0.023097,-0.049105,-0.000000,-0.000000,-0.001155,-0.002455,
2017-02-12_16-32-23,1486917143.494553,1,1.237,-0.033,1.026,0.0572,0.1053,0.0063,0.0453,0.2645,-0.4375,1.235,-0.036,1.026,0.0589,0.1124,0.0054,0.0744,-0.1245,0.0287,1.230,0.038,1.269,0.0921,0.2938,0.0746,0.0000,0.0000,0.0000,-0.028,-0.138,0.788,0.0373,0.1009,0.0013,0.0000,0.0000,0.0000,0.0306,-0.0109,-0.0320,-0.0052,0.0154,-0.0159,-0.9997,0.0368,-0.0094,0.0091,0.0048,-0.0184,-0.0046,0.9998,1.200,0.000,1.000,0.000,-0.018094,-0.022925,-0.018094,-0.022925,-0.018094,-0.022925,0.000000,0.000000,-0.000000,-0.000000,-0.023332,-0.051968,-0.023332,-0.051968,-0.022177,-0.049513,-0.000000,-0.000000,-0.001155,-0.002455,
